2017-10-19 20:29:50 55 捡 28050
2017-10-19 20:29:52 55 捡 28800
2017-10-19 20:29:54 55 捡 16050
2017-10-21 13:15:18 55 捡 870
2017-10-21 13:18:08 58 捡 527
2017-10-21 13:18:10 58 捡 679
2017-10-21 13:18:10 58 捡 740
2017-10-21 13:18:11 58 捡 726
2017-10-21 19:48:04 60 Dịch Trạm -1
2017-10-21 19:48:42 60 Dịch Trạm -1
2017-10-22 12:12:00 60 Dịch Trạm -800
2017-10-22 12:12:36 60 Dịch Trạm -900
2017-10-22 12:15:52 60 Dịch Trạm -800
2017-10-22 13:05:04 60 Dịch Trạm -700
