2017-10-21 08:41:23 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:23 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:27 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:27 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:33 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:33 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:38 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:38 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:43 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:43 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:48 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:48 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:53 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:53 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:41:57 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:41:57 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:02 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:02 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:08 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:08 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:10 Giảm ❤Phủ,3,116.111.87.139,trungz @Bán Nguyên Liệu 9 lượng 0 1000 0 80_299_126
2017-10-21 08:42:12 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:12 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:18 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:18 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:23 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:23 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:28 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:28 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:32 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:32 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:37 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:37 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:43 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:43 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:48 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:48 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:53 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:53 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:42:58 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:42:58 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:03 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
2017-10-21 08:43:03 Nhận đuwọc @/inh/user/user Bum,7,113.190.232.252,famton1 lượng 0 5 0 80_317_111
2017-10-21 08:43:08 Nhận đuwọc @/inh/user/user Bon,6,113.190.232.252,famton lượng 0 5 0 80_319_113
